user_name,score,review_text,review_date,app_version,thumbs_up,churned,app,sentiment,Attribute,Value
nguyên đồng,1,game ncc cập nhật cái bắt tải lại tài nguyên từ đầu lag vcl,09/07/2025 15:35,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Trung Trịnh,1,"Nph lm vc kiểu j mà cập nhật xong phải tải lại hết tài nguyên, ? luôn á",09/07/2025 15:34,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Kiên Nguyễn,1,câpj nhật xong phải tải lại hết từ đầu tung chiêu ko có tâm chỉ chiêu bt đường đâu tung chiêu vào địch đánh mù à vậy đừng có cập nhật cập nhật chi vậy phá hoại game vừa thôi ko phát hành đc thì dẹp đi,09/07/2025 15:32,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Hương Nguyễn,1,rank tinh anh ghép trúng trận team bạn full cao thủ vã lại team mình toàn tinh anh mà đánh ngu như chó vậy ạ-((,09/07/2025 15:32,1.59.1.5,11,1,Lien Quan Mobile,Negative,churn_reason.1,other
Hồng Vũ,1,game lag dell chịu dc,09/07/2025 15:30,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Hồng Vũ,1,game lag dell chịu dc,09/07/2025 15:30,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Ngọc Trăm,1,sửa lại r cũng tệ quãi,09/07/2025 15:29,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Jhf Hgf,1,nên xóa game liên quân đi toàn nhạy cảm 18+ không,09/07/2025 15:29,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.1,other
Quan Tran,3,tại sao khi cập nhập phiên bản mới lại mất hết dữ liệu tải trước đó? tải lại mất rất nhiều thời gian ảnh hưởng rất nhiều đến trải nghiệm. ( 4-6Gb có ít gì ) mong garena khắc phục lại. Thật sự có rất ức chế khi vào trận thì lag hiệu ứng trang phục ko có tiếng cũng không trong khi trc đó đã tải dữ liệu hết rồi trông mờ chán.,09/07/2025 15:28,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,lag
Quan Tran,3,tại sao khi cập nhập phiên bản mới lại mất hết dữ liệu tải trước đó? tải lại mất rất nhiều thời gian ảnh hưởng rất nhiều đến trải nghiệm. ( 4-6Gb có ít gì ) mong garena khắc phục lại. Thật sự có rất ức chế khi vào trận thì lag hiệu ứng trang phục ko có tiếng cũng không trong khi trc đó đã tải dữ liệu hết rồi trông mờ chán.,09/07/2025 15:28,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.2, performance
Quan Tran,3,tại sao khi cập nhập phiên bản mới lại mất hết dữ liệu tải trước đó? tải lại mất rất nhiều thời gian ảnh hưởng rất nhiều đến trải nghiệm. ( 4-6Gb có ít gì ) mong garena khắc phục lại. Thật sự có rất ức chế khi vào trận thì lag hiệu ứng trang phục ko có tiếng cũng không trong khi trc đó đã tải dữ liệu hết rồi trông mờ chán.,09/07/2025 15:28,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.3, update
Đạt Phong,5,OK game hay,09/07/2025 15:28,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Yy Vv,5,game hay đa dạng cách chơi và rất nhiều tướng nhưng tôi lại thik nữ tướng veera tại tôi thấy cô ấy mạnh đối với tôi,09/07/2025 15:28,1.59.1.5,2,0,Lien Quan Mobile,Positive,churn_reason.1,none
Bui Minh,5,"Hay,rất hay",09/07/2025 15:27,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Khoa Trần Tư,3,thêm tính năng dừng tải tài nguyên đi !,09/07/2025 15:27,1.58.1.2,0,0,Lien Quan Mobile,Neutral,churn_reason.1,none
Hung Le,1,1 sao nhe rep toàn sv,09/07/2025 15:26,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Duong Le,5,Game rất hay và rất thú vị,09/07/2025 15:26,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
trang luc,1,ăn căp dung lượng. giật lác,09/07/2025 15:26,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
trang luc,1,ăn căp dung lượng. giật lác,09/07/2025 15:26,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
trang luc,1,ăn căp dung lượng. giật lác,09/07/2025 15:26,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Đức Vũ,5,thật tuyệt vời,09/07/2025 15:25,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
kieu nguyenbangkieu,1,chơi thì văng game,09/07/2025 15:25,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
hoa le,1,chứa quảng cáo là thấy ghét rùi,09/07/2025 15:25,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,ads
Khánh Phạm,5,vui thì vui thật nhưng mà chơi quay đồ thì toàn đen,09/07/2025 15:25,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Bạch Sơn thanh,1,mọi người không nên tải,09/07/2025 15:25,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Trần Tuấn Anh,1,Game này hút máu quá👹,09/07/2025 15:25,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Trung Tan,5,được vá đi ae,09/07/2025 15:24,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Thu Nguyễn,5,mik vẫn cho game 5 mong game sẽ khắc phục những trường hợp phá game khiến người chơi khác cảm thấy ko vui,09/07/2025 15:23,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,toxic
Dinh Ngoc Thien,1,cấp nhật phiên bản mới rồi chế đổ chọn vị trí mới gì đó có bị sàm long không gị sao mà chọn đúng vị trí rồi nó chọn sau cái nó muốn đi đường đó cái nó chọn theo cái t cũng bị trừ úy tin là sao ủa là chế độ mới dữ chưa vi dụ ngta chọn rồi nó người chọn sao nó bị cảnh báo sai vì trí thì nó bị thoi chứ mắc gì t chọn trước cái cũng bị trừ là sao ủa? sao game vie€ tệ gị!,09/07/2025 15:22,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Bé Khé,1,game cc tải dữ liệu xong cập nhật bắt tải lại từ đầu,09/07/2025 15:22,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Phước Lộc Bùi,5,"s nhiều ng đánh giá thấp v , game hay chơi vui chơi vs bn bè đồ đều đc skin dù là tặng nhx vẫn rất đẹp nha",09/07/2025 15:21,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
ĐUNG Vu,4,rất hay nhưng tải dữ liệu lâu,09/07/2025 15:18,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Văn Đương Nguyễn,5,liên quân chơi rất hấp dẫn,09/07/2025 15:17,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Ghê ko,1,mé mỗi lần cập nhật xong là y như hệt máy của tôi lag ko chịu đc luôn á 🤬,09/07/2025 15:17,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Ghê ko,1,mé mỗi lần cập nhật xong là y như hệt máy của tôi lag ko chịu đc luôn á 🤬,09/07/2025 15:17,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Ghê ko,1,mé mỗi lần cập nhật xong là y như hệt máy của tôi lag ko chịu đc luôn á 🤬,09/07/2025 15:17,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Khôi Đăng,5,liên quân chơi rất hay,09/07/2025 15:16,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kỳ phong Đỗ,5,"game chơi ổn,",09/07/2025 15:16,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hoàng Anh Đặng,5,Game hay nên chơi,09/07/2025 15:15,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Tú Quốc,1,mỗi 1 mùa lại tải lại từ đầu haizzz game như cục,09/07/2025 15:15,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Nd Nd,5,rất vui,09/07/2025 15:15,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Quốc Dũng Trần,1,game cho kid à gà con,09/07/2025 15:12,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Lion Tiếp,5,Game hay,09/07/2025 15:12,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
funny gaming,1,tệ,09/07/2025 15:12,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Thảo Phạm,4,chs vui quãi mỗi tội t chs hơi ngu,09/07/2025 15:11,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Mỹ Như,1,nhìn hình ảnh như mấy củ hành. ko thấy hứng thú để chơi. như cũ đẹp hơn,09/07/2025 15:11,1.59.1.5,2,1,Lien Quan Mobile,Negative,churn_reason.1,other
Yên Trần,1,1 sao không nói nhiều >:(,09/07/2025 15:11,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Vy Phương,5,yêu gà rán . gà rán ơi cho em quay ra 400 quân huy nha,09/07/2025 15:10,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
23_10A1_ Lâm Như Nguyễn,1,game ngày càng tệ,09/07/2025 15:10,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Ngọc Phạm,1,chơi cứ bị văng,09/07/2025 15:09,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Kính Hoa Thủy Nguyệt,1,"mỗi lần cập nhật quá tệ hại. chia lane ra đi đường, 1 con vật tranh lane, cuối game đứng hạng 5, đến lúc tố cáo k bị sao?????? game muốn đóng cửa nhỉ, ăn 10k lượt vote 1* ok k???",09/07/2025 15:09,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
Kính Hoa Thủy Nguyệt,1,"mỗi lần cập nhật quá tệ hại. chia lane ra đi đường, 1 con vật tranh lane, cuối game đứng hạng 5, đến lúc tố cáo k bị sao?????? game muốn đóng cửa nhỉ, ăn 10k lượt vote 1* ok k???",09/07/2025 15:09,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, trash
Kính Hoa Thủy Nguyệt,1,"mỗi lần cập nhật quá tệ hại. chia lane ra đi đường, 1 con vật tranh lane, cuối game đứng hạng 5, đến lúc tố cáo k bị sao?????? game muốn đóng cửa nhỉ, ăn 10k lượt vote 1* ok k???",09/07/2025 15:09,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
035 Popkhanh,4,Cập nhật xong lỗi nhiều vl,09/07/2025 15:08,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,bug
035 Popkhanh,4,Cập nhật xong lỗi nhiều vl,09/07/2025 15:08,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.2, update
nguyên nguyễn,5,Sửa val lắm h val như c,09/07/2025 15:08,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,none
Đinh Phan,2,Điện thoại gam hơi yếu là không chơi game được luôn ... mong là garena cải cách dung lượng game lại .... cập nhật thêm lần nửa chắc xóa game nghĩ chơi luôn...,09/07/2025 15:08,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Hanh Nguyễn Thị,5,tuyệt vời nhưng kiếm vàng hơi khó,09/07/2025 15:08,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Xuân Tuyến Nguyễn,1,chán thật sự,09/07/2025 15:07,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
T. Hoang,1,game như gì giờ còn ko cho pick trong trận,09/07/2025 15:06,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
quang doan,1,cập nhật xog rác vcl,09/07/2025 15:06,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
quang doan,1,cập nhật xog rác vcl,09/07/2025 15:06,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Hùng Mai,5,ok,09/07/2025 15:05,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hiệp Vũ Thị,5,game quá hay 👌 💙,09/07/2025 15:05,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Dinh Pham,1,như cái llll,09/07/2025 15:05,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Đức Quảng Nguyễn,2,cập nhật xong đánh giật lác kinh khủng,09/07/2025 15:05,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
Đức Quảng Nguyễn,2,cập nhật xong đánh giật lác kinh khủng,09/07/2025 15:05,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
Đức Quảng Nguyễn,2,cập nhật xong đánh giật lác kinh khủng,09/07/2025 15:05,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, update
Phan Anh kiệt,1,game loll cập nhật chọn đường t chọn mid mà 10 game ms có 1 game mid???? nguu thì đừng làm game bảo sao nó qua game m,09/07/2025 15:04,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
09 Nokia,1,hay hơn ff,09/07/2025 15:04,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Liem Nguyen,1,rác cập nhật khỏi chơi được luôn nhà phát hành muốn xóa liên quân à,09/07/2025 15:04,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Liem Nguyen,1,rác cập nhật khỏi chơi được luôn nhà phát hành muốn xóa liên quân à,09/07/2025 15:04,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
Nguyen Binh,1,"Dở tệ kinh khủng khiếp, t chs xong 1 trận rank chx kịp tổng có để máy trên bàn xong vài phút sau quay lại thì hủy kết quả trận và không cho *, rác rưởi",09/07/2025 15:04,1.59.1.5,53,1,Lien Quan Mobile,Negative,churn_reason.1,trash
Thơ Bùi,4,👍🏻,09/07/2025 15:04,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Dung Nguyen,3,hay mà là hay gặp phá game,09/07/2025 15:03,1.59.1.5,0,0,Lien Quan Mobile,Neutral,churn_reason.1,toxic
Huyen Trinh,3,"gà ơi để lại như cũ đi ,bây giờ lag×100 luôn á tr ơi.Cập nhập gì đâu mà bất tiện quáT~T",09/07/2025 15:03,1.59.1.5,1,0,Lien Quan Mobile,Neutral,churn_reason.1,lag
Huyen Trinh,3,"gà ơi để lại như cũ đi ,bây giờ lag×100 luôn á tr ơi.Cập nhập gì đâu mà bất tiện quáT~T",09/07/2025 15:03,1.59.1.5,1,0,Lien Quan Mobile,Neutral,churn_reason.2, performance
Thuan Cong,1,quay 1000 vé huyền bí mà ko ra krixi quán quân,09/07/2025 15:03,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Toàn Nguyễn,5,game hay nhưng có mấy cái chỉnh sửa khá không hiệu quả và ngày càng dễ chơi,09/07/2025 15:03,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Hồng Phương Võ thị,1,game qq gì mà cập nhập hoài,09/07/2025 15:03,1.58.1.2,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
minhdat nguyen,5,hay nhưg nhìu trẻ em,09/07/2025 15:02,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
TÚ LỒ,1,"nhà phát triển đọc đc bài này t hy vọng là coi lại cơ chế trận , đm đang chs tự nhiên văng hay là bị j đó ra khỏi game vô lại nó bắt phải tải lại từ đầu từ ngoài sảnh vô đợi chúng m cho t kết nối lại trận thì hết mẹ nửa tiếng rồi kết nối lại xong thì xong mẹ trận r , rồi còn bị tố cáo nữa chứ chúng m kết nối lại trận phải bay từ Việt Nam sang Mỹ hả hy vọng khắc phục triệt để",09/07/2025 15:01,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.1,toxic
TÚ LỒ,1,"nhà phát triển đọc đc bài này t hy vọng là coi lại cơ chế trận , đm đang chs tự nhiên văng hay là bị j đó ra khỏi game vô lại nó bắt phải tải lại từ đầu từ ngoài sảnh vô đợi chúng m cho t kết nối lại trận thì hết mẹ nửa tiếng rồi kết nối lại xong thì xong mẹ trận r , rồi còn bị tố cáo nữa chứ chúng m kết nối lại trận phải bay từ Việt Nam sang Mỹ hả hy vọng khắc phục triệt để",09/07/2025 15:01,1.59.1.5,1,1,Lien Quan Mobile,Negative,churn_reason.2, update
Hùng Trần,5,Game rác vl quá thất vọng,09/07/2025 15:01,1.58.1.2,1,0,Lien Quan Mobile,Positive,churn_reason.1,trash
Sơn Trần Công,1,cập nhật xong vào trận ảo liên tục,09/07/2025 15:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,update
Xuân Tin,4,quá đã,09/07/2025 15:01,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Ngc Ry,5,☺️,09/07/2025 15:01,1.58.1.2,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
Kiyaro Toyashino,1,chán chả muốn nói,09/07/2025 15:01,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
Thêu Nguyên thi,1,zata bẫy kiểu phảy lướt chiêu3 lên khó chụi quá,09/07/2025 15:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,other
vĩnh lợi lại,1,update tối uy? tăng dung lượng giật lag liên tục đồ hoạ càng ngày như ăn theo game khác quá tệ hại,09/07/2025 15:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,lag
vĩnh lợi lại,1,update tối uy? tăng dung lượng giật lag liên tục đồ hoạ càng ngày như ăn theo game khác quá tệ hại,09/07/2025 15:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, performance
vĩnh lợi lại,1,update tối uy? tăng dung lượng giật lag liên tục đồ hoạ càng ngày như ăn theo game khác quá tệ hại,09/07/2025 15:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.3, trash
vĩnh lợi lại,1,update tối uy? tăng dung lượng giật lag liên tục đồ hoạ càng ngày như ăn theo game khác quá tệ hại,09/07/2025 15:00,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.4, update
Thành nhân Nghuyễn,4,game hay mọi thứ đều tốt nhưng mà mình không vừa lòng ở cái vấn nạn afk nhà phát hành xử phạt quá nhẹ nên trường hợp afk cực kì nhiều hầu như chơi 3 trận thì cả 3 đều gặp afk mong nhà phát hành xử phạt hành vi afk nặng hơn mức bây giờ,09/07/2025 15:00,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,performance
Thành nhân Nghuyễn,4,game hay mọi thứ đều tốt nhưng mà mình không vừa lòng ở cái vấn nạn afk nhà phát hành xử phạt quá nhẹ nên trường hợp afk cực kì nhiều hầu như chơi 3 trận thì cả 3 đều gặp afk mong nhà phát hành xử phạt hành vi afk nặng hơn mức bây giờ,09/07/2025 15:00,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.2, toxic
Thành nhân Nghuyễn,4,game hay mọi thứ đều tốt nhưng mà mình không vừa lòng ở cái vấn nạn afk nhà phát hành xử phạt quá nhẹ nên trường hợp afk cực kì nhiều hầu như chơi 3 trận thì cả 3 đều gặp afk mong nhà phát hành xử phạt hành vi afk nặng hơn mức bây giờ,09/07/2025 15:00,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.3, update
Vịnh Đoàn Thị,5,"tướng đánh mượt mà,",09/07/2025 15:00,1.59.1.5,0,0,Lien Quan Mobile,Positive,churn_reason.1,none
hoahung Diep,1,cập nhật cái lỗi tầm lum,09/07/2025 14:59,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.1,bug
hoahung Diep,1,cập nhật cái lỗi tầm lum,09/07/2025 14:59,1.59.1.5,0,1,Lien Quan Mobile,Negative,churn_reason.2, update
