user_name,score,review_text,review_date,app_version,thumbs_up,churned,app
đặng hoàng,5,game rất hay nhưng lâu lâu gặp hack,2025-07-08 08:24:32,1.58.1.2,0,0,Lien Quan Mobile
Kh D,5,ổn,2025-07-08 08:23:22,1.58.1.2,0,0,Lien Quan Mobile
My Hoàng,4,hay,2025-07-08 08:19:01,1.58.1.2,0,0,Lien Quan Mobile
Quang Hao,1,dell nói nổi,2025-07-08 08:17:40,1.58.1.2,0,1,Lien Quan Mobile
Bảo Nguyễn Kim Gia Bảo,1,chưa thấy game nào có hệ thốg tố cáo ngu nhất như game này đág tự hào,2025-07-08 08:12:23,1.58.1.2,0,1,Lien Quan Mobile
Bo Goanh,1,game tốn mb vãi,2025-07-08 08:11:43,1.58.1.2,0,1,Lien Quan Mobile
Chinh Hoàng,1,đã ko đánh người cứ kéo ra,2025-07-08 08:10:37,1.58.1.2,0,1,Lien Quan Mobile
Nghia,1,xóa nghỉ chơi cho r ghép j đâu kđúng sv garena,2025-07-08 08:07:10,1.58.1.2,0,1,Lien Quan Mobile
Nguyễn Thuận,5,Mong ra thêm nhiều sự kiện hấp dẫn hơn,2025-07-08 08:05:39,1.58.1.2,1,0,Lien Quan Mobile
Gia Ngô,4,"-1 vì game khiến tôi bị nghiện, bác sĩ còn bảo tôi bị cận, nhưng là cận 5 lai:)))",2025-07-08 08:05:24,1.58.1.2,0,0,Lien Quan Mobile
Tân Trịnh Văn,5,game hay,2025-07-08 08:03:23,1.58.1.2,0,0,Lien Quan Mobile
nhan duc,5,cảm ơn geam vì tặng quân huy,2025-07-08 08:02:49,1.58.1.2,0,0,Lien Quan Mobile
cu phúc,1,ghép trận thì toàn lũ óc c tố cáo thì đ trừ uy tín game như c,2025-07-08 07:59:08,1.58.1.2,1,1,Lien Quan Mobile
Kvy Hoàng,1,"Gặp toàn SV ,game chán",2025-07-08 07:58:37,1.58.1.2,0,1,Lien Quan Mobile
Sản Cộng,1,game quá rẻ rách afkk nhưng k tố cáo đc,2025-07-08 07:57:40,1.58.1.2,0,1,Lien Quan Mobile
Hi Hi,5,sao tải máy chủ thử nghiệm kĩ đc bực,2025-07-08 07:55:19,1.58.1.2,0,0,Lien Quan Mobile
Bản Dương văn,1,h chs lại bị đứng im 2 lần ko thoát game ko đi dc luôn đang chs trận ý thắng ko dc sao ko thoát game cx bị cho là afk game bị j ko bt 2 lần đứng im ko di chuyển dc cay vc game l,2025-07-08 07:46:57,1.58.1.2,0,1,Lien Quan Mobile
Chuong Nguyen,5,hay,2025-07-08 07:45:44,1.58.1.2,0,0,Lien Quan Mobile
Khôi Bùi,1,tôi chơi liên quân đã 5 6 năm giờ tui vô game bằng acc Garena lại không được,2025-07-08 07:42:29,1.58.1.2,0,1,Lien Quan Mobile
Hero Hải,1,game như hai hon lac ghép toàn team k đúng chất rank,2025-07-08 07:40:06,1.58.1.2,0,1,Lien Quan Mobile
Diamond Hoàng,5,8 Năm Đồng Hành ❤️,2025-07-08 07:38:30,1.58.1.2,0,0,Lien Quan Mobile
Thành Phan,3,"Bực mik nha xếp rank toàn thứ phá game Tổng kết trận thì mik cày , gánh team tổng kết hạng 4-5",2025-07-08 07:35:49,1.58.1.2,0,0,Lien Quan Mobile
Mlbb vietnamesemax on,1,game gì đâu mà lag vậy game này là rác mà hack map và buff bẩn tôi thất vọng,2025-07-08 07:33:57,1.58.1.2,0,1,Lien Quan Mobile
Duckdabeo [GD],5,"Tôi là một người chơi Bright từ khá lâu trong liên quân và đã có khá nhiều chiến tích với vị tướng này, tôi công nhận sức mạnh và hiệu năng của vị tướng khi chơi do Garenal mang lại rất tốt. nhưng tôi vẫn muốn Garenal cho Bright 1 danh hiệu ví dụ như ""Thần LựcQuang Minh"" khi đánh hay giống như ""Uy Lực Gấu Mèo"" của Zuka hoặc ""Kiếm Pháp Chí Mạng"" của Florentino. Bright đã là 1 vị tướng out meta khá lâu và hiếm thấy trong rank nên tôi cũng hy vọng Garenal sẽ thêm skin cho tướng Rất cảm ơn vì đã đọc",2025-07-08 07:30:38,1.58.1.2,0,0,Lien Quan Mobile
Anh Phạm,2,kda 2 5 12 hỗ trợ lòi mắt cuối game team chết hết còn t k thủ dc hết trận tính t phá game afk trong khi t cấu rỉa hỗ trợ team bao nhiêu mong nph xem lại cơ chế tính điểm,2025-07-08 07:29:48,1.58.1.2,0,1,Lien Quan Mobile
Nam Son,4,verry good,2025-07-08 07:25:22,1.58.1.2,0,0,Lien Quan Mobile
Tùng Nguyễn,1,game như l ghép toàn thg ngu,2025-07-08 07:23:23,1.58.1.2,0,1,Lien Quan Mobile
Gia Phat Nguyen Hoang,1,tôi đấu rank toàn gặp báo team hoặc ko chịu đánh,2025-07-08 07:19:15,1.58.1.2,0,1,Lien Quan Mobile
Tuyết Tô,5,game hay chơi game có cảm giác thoải mái,2025-07-08 07:17:44,1.58.1.2,0,0,Lien Quan Mobile
paw sosad!vn,1,"game gì mà toàn pick tướng khác lane ví dụ val đi mid mà đầu game lại cướp bùa rank cao mà như vậy ko biết rank thấp nó như nào mong admin xử lí nghiêm các Trường hợp này, còn về lối chơi với cơ chế tướng ko có gi mà chê đc chúc game luôn phát triển.",2025-07-08 07:16:59,1.58.1.2,1,1,Lien Quan Mobile
Kiều Võ Tí,5,hãy sửa lại điểm uy tín,2025-07-08 07:16:35,1.58.1.2,0,0,Lien Quan Mobile
thuy luong,5,hay,2025-07-08 07:15:38,1.58.1.2,0,0,Lien Quan Mobile
Trần Quốc Tấn,5,game được chơi khá hay tải đi,2025-07-08 07:14:11,1.58.1.2,0,0,Lien Quan Mobile
Nguyễn Huyền,5,như cc,2025-07-08 07:11:45,1.58.1.2,0,0,Lien Quan Mobile
Hiw Gjoa,5,hay,2025-07-08 07:10:18,1.58.1.2,0,0,Lien Quan Mobile
Oanh le,5,game hay nhưng hãy tặng người chơi skin 3 s nha,2025-07-08 07:09:39,1.58.1.2,0,0,Lien Quan Mobile
Vy Thái Khả,5,vui,2025-07-08 07:08:37,1.58.1.2,0,0,Lien Quan Mobile
Ánh Ngọc,5,ổn,2025-07-08 07:07:42,1.58.1.2,0,0,Lien Quan Mobile
Khang Hoàng,5,game hay cho nhiều skin xịn rất đáng để chơi,2025-07-08 07:04:51,1.58.1.2,1,0,Lien Quan Mobile
Thithao Phan,5,"game hay , thắng bại tại wifi",2025-07-08 07:04:49,1.58.1.2,0,0,Lien Quan Mobile
Kiên Hoang,3,ok,2025-07-08 07:04:13,1.58.1.2,0,0,Lien Quan Mobile
Hung Fan,1,game như chó,2025-07-08 07:04:06,1.58.1.2,1,1,Lien Quan Mobile
Nghĩa Lê,1,chơi ngồi ngay cục mạng mà cứ 125 trở lên chơi nak kiểu gì,2025-07-08 07:00:15,1.58.1.2,1,1,Lien Quan Mobile
Jockey Rusurh,1,"Đánh giá Liên Quân: -Ghép đội không đều thứ hạng (Tinh Anh mà ghép đội với Kim Cương). -Hệ thống tố cáo mất dạy vô cùng (Đánh thắng thì không sao, thua cái là không biết lý do tại sao không đủ uy tín đánh hạng). -Đánh 1 trận thắng là đâu ra thua chừng 5 -> 8 trận (Team có AFK mà tố cáo không bị trừ ủy tín của đối tượng). -Thủ nhà di chuyển ra dọn lính hết máu rồi đi về hồi lại máu mà hệ thống tố cáo AFK, team bạn có hack map mà tố cáo không được còn bị tố cáo là cố ý bị hạ (Garena làm ăn vậy à)",2025-07-08 06:58:35,1.58.1.2,2,1,Lien Quan Mobile
Zio,1,Ghép trận thì team mình dỡ team người ta hay bất công cho người chơi,2025-07-08 06:57:19,1.58.1.2,0,1,Lien Quan Mobile
Sao Phạm,5,ok,2025-07-08 06:56:55,1.58.1.2,0,0,Lien Quan Mobile
Tuấn lê Anh,5,rất thý vị nên trải nghiệm,2025-07-08 06:53:02,1.58.1.2,0,0,Lien Quan Mobile
Thinh Lê,5,vvui,2025-07-08 06:53:01,1.58.1.2,0,0,Lien Quan Mobile
Kim Dung,1,"chơi cũng ok nhưng lỗi hoài mạng đầy cây mà ko đăng nhập dc quay về sk thỏ 7 màu , mất tướng , avata , hạng giờ ko chơi dc nhà phát hành nên sửa lại hoặc đền bù chứ chơi thì ok mà toàn khối nghỉ hè =(",2025-07-08 06:51:38,1.58.1.2,0,1,Lien Quan Mobile
Hiếu Mai,1,"Gánh còng lưng team mà bị xếp hạng 2 rồi còn bị trừ uy tín do bị tố cáo phá game :)). Chịu, cái hệ thống tố cáo suýt thông minh bằng nhà làm game rồi.",2025-07-08 06:51:27,1.58.1.2,1,1,Lien Quan Mobile
Khánh Chi Phạm,1,Bình thường,2025-07-08 06:50:45,1.58.1.2,0,1,Lien Quan Mobile
Việt Hoàng Bùi,1,đanh đánh chỉ cần chết nhiều hơn 1 tí là bọn nó tố cáo trừ uy tín rất nhiều mà chơu cứ gặp bọn cấp1 nghỉ hè vào phá ức chế vô cùng,2025-07-08 06:47:22,1.58.1.2,0,1,Lien Quan Mobile
Cam Hong Nguyễn Thi,1,chán game chs game ghép thk nguu chs mid 4/10 r thêm con ad nx gà dữ dằn luôn chs nguuu quá tr gánh còng lưng luôn,2025-07-08 06:39:51,1.58.1.2,2,1,Lien Quan Mobile
noodtruongga,3,game cũng chơi hay. nhưng có điều những thằng phá game chơi như ko chơi toàn hiến mạng tài nguyên để tải full khá nhiều đôi lúc chơi còn bị vàng 3sao là đủ rui,2025-07-08 06:38:47,1.58.1.2,0,0,Lien Quan Mobile
Việt Trần đức,5,ok,2025-07-08 06:36:48,1.58.1.2,0,0,Lien Quan Mobile
Satoru Gojo,1,"đề nghị nên chỉnh sửa tướng rouie, nó quá O P và khó để đánh bại, buff bẩn, sp quá rác",2025-07-08 06:34:02,1.58.1.2,0,1,Lien Quan Mobile
Ánh Hồng,1,toàn cho mấy tk ngưu vào,2025-07-08 06:33:16,1.58.1.2,0,1,Lien Quan Mobile
Quốc Hưng Phạm,4,đội có người AFK nhưng vẩn bị chừ sao không hài lòng với game,2025-07-08 06:32:24,1.58.1.2,0,0,Lien Quan Mobile
Sg Hd,5,hay,2025-07-08 06:32:11,1.58.1.2,0,0,Lien Quan Mobile
thuy bui,3,"game hay chi Free QH, nhưng vô game toàn tk đell bị chơi lên đồ như ct ,team mình toàn tk ngu, mà team bn còn chơi hay, má kim cương r mà chơi vẫn ngu",2025-07-08 06:31:04,1.58.1.2,1,0,Lien Quan Mobile
Bàn Ngô,1,ae quá game kia chơi bỏ liên quân đi nó ko hay đâu nó hút máu nhìu lắm,2025-07-08 06:29:56,1.58.1.2,0,1,Lien Quan Mobile
Ánh Nguyễn,5,game hay,2025-07-08 06:27:44,1.58.1.2,0,0,Lien Quan Mobile
Thao Nguyen,2,Rất vui để giải toả căng thẳng sau giờ học nên cho 5 sao,2025-07-08 06:25:45,1.58.1.2,0,1,Lien Quan Mobile
Nam Hải,5,hay,2025-07-08 06:24:02,1.58.1.2,0,0,Lien Quan Mobile
Gia bảo Đinh,4,game vui dễ chơi lại mượt nữa nói tóm lại là game là dễ đánh giá hợp lí,2025-07-08 06:23:33,1.58.1.2,0,0,Lien Quan Mobile
Út Phạm,5,hay vcl hay quá ê có thể tặng skin airi với tăg sm đc hok,2025-07-08 06:23:23,1.58.1.2,0,0,Lien Quan Mobile
Võ Ngọc Thiên Ân,1,má game l,2025-07-08 06:21:59,1.58.1.2,0,1,Lien Quan Mobile
Qq Lê,2,"đang chs dỡ trận tự nhiên bị văng game xong trừ uy tín,lag kinh khủng sao mà chs đc,ghép toàn bọn phá game 😡😡",2025-07-08 06:20:55,1.58.1.2,1,1,Lien Quan Mobile
Cương Lo,1,chơi game phế cũng trừ uy tín bực ko chịu đc ko nhẽ trận nào cũng xanh hay gì vkl,2025-07-08 06:20:05,1.58.1.2,0,1,Lien Quan Mobile
Lan Phạm Thị,4,ok,2025-07-08 06:19:59,1.58.1.2,0,0,Lien Quan Mobile
Viet Tran,5,hay game hợp lí,2025-07-08 06:18:43,1.58.1.2,0,0,Lien Quan Mobile
Tường An,1,ghép đội như cai cc ta . đại ct 3 sắp chung tinh anh vô phá ta còn chửi như đúng rồi xoá game rồi .,2025-07-08 06:16:17,1.58.1.2,46,1,Lien Quan Mobile
Lá Dương Thị,5,game hay trải nghiệm tốt và cần hợp tác đồng đội mới thắng được,2025-07-08 06:14:25,1.58.1.2,0,0,Lien Quan Mobile
Quốc Cường Phan,1,"ghép đội với mấy đứa nhỏ k biết chơi, phá game,nhưng khi thua thì tôi vẫn bị trừ sao",2025-07-08 06:12:38,1.58.1.2,49,1,Lien Quan Mobile
Hoàng Linh,5,đc,2025-07-08 06:12:09,1.58.1.2,0,0,Lien Quan Mobile
Cao Gia Hưng,1,ghép trận toàn thành phần phá mà vẫn không ban acc,2025-07-08 06:11:05,1.58.1.2,0,1,Lien Quan Mobile
Uy Huynh,5,giảm strest cuc đỉnh,2025-07-08 06:10:29,1.58.1.2,0,0,Lien Quan Mobile
Em Lê Thị Thúy,1,chơi liên quân rất hay,2025-07-08 06:01:44,1.58.1.2,0,1,Lien Quan Mobile
༺𖣘 TyRan 𖣘༻,1,Nên xem lại ngôn ngữ cấm. chắc game này của người ngoài hành tinh nên mình nói ngôn ngữ thông thường nó cấm,2025-07-08 06:00:53,1.58.1.2,0,1,Lien Quan Mobile
Djj Đjj,1,thua quài 😡🤬,2025-07-08 05:59:36,1.58.1.2,0,1,Lien Quan Mobile
Cong Vu Quang,1,chơi rất ức chế. game lỗi rất nhiều. đang chơi bth mạng bth thì nó bảo mạng nỗi ko thể chơi dc lúc vào lại tgì game cứ bị j í,2025-07-08 05:57:23,1.58.1.2,1,1,Lien Quan Mobile
Hầu Thị Thanh Nguyên,4,lúc có lúc mất tiếng trg game rất khó chịu,2025-07-08 05:53:21,1.58.1.2,1,0,Lien Quan Mobile
Thành Đat,5,ok,2025-07-08 05:49:56,1.58.1.2,0,0,Lien Quan Mobile
Bao an Ho,1,liên quân nhu cl lau vệ thần t nạp trunhs r ko thấy trong hồm thư ko thất trong nào hết lục hết luôn thoát ra vào lại luôn mất tiền mà ko cs skin luôn má game lon,2025-07-08 05:47:06,1.58.1.2,0,1,Lien Quan Mobile
Nam Hà,1,"Game đầy sv phá game,ra tố cáo -4 uy tín nhiều quá ha gà rán? Game này chỉ sau vài năm nữa dưới chân Mobile Legend BangBang thôi",2025-07-08 05:46:00,1.58.1.2,2,1,Lien Quan Mobile
Tran Thu Ngoc,2,lâu r mới vô game toàn cho đấu máy là sao,2025-07-08 05:39:41,1.58.1.2,0,1,Lien Quan Mobile
Hồng Nguyễn,1,Ghép rank tinh anh sắp cao thủ rồi team mình toàn bọn trẩu phá game,2025-07-08 05:39:22,1.58.1.2,3,1,Lien Quan Mobile
Kia2 No,5,quá hay và siêu giải trí,2025-07-08 05:39:15,1.58.1.2,0,0,Lien Quan Mobile
Bảo Phạm,5,vui,2025-07-08 05:39:10,1.58.1.2,0,0,Lien Quan Mobile
Ngọc Lan Nguyễn Thị,5,quá là dễ gây nghiện,2025-07-08 05:37:29,1.58.1.2,0,0,Lien Quan Mobile
Phu vi,1,"tự nhiên thêm cái tính năng tự xóa tài nguyên như cái đb,xóa đi nó càng lag",2025-07-08 05:35:36,1.58.1.2,1,1,Lien Quan Mobile
Thanh Phùng,3,hè này nản quá,2025-07-08 05:33:57,1.58.1.2,0,0,Lien Quan Mobile
Hue Nguyen,5,hơi nhiều trẩu,2025-07-08 05:33:14,1.58.1.2,0,0,Lien Quan Mobile
Yen Dinh,5,game rất hay tuy máy yếu nhưng vẫn chơi bình thường và con rất mượt 5 sao cho game,2025-07-08 05:32:44,1.58.1.2,0,0,Lien Quan Mobile
13 ngô tuấn kiệt,5,game hay tiếp tục phát huy nhé,2025-07-08 05:31:04,1.58.1.2,0,0,Lien Quan Mobile
Hương Trúc,5,vui,2025-07-08 05:27:38,1.58.1.2,0,0,Lien Quan Mobile
GIANG HÀNG,1,cứ ghép vô mấy loại phá game team người ta như tuyênr thủ team mình như đu đủ cứ lên rồi chết cả chục mạng rồi chửi cứ như thế mà ko khắc phục thì sớm muộn cũng bị coi là game rác,2025-07-08 05:27:15,1.58.1.2,0,1,Lien Quan Mobile
Chí Tiển Lê,5,game hay,2025-07-08 05:25:52,1.58.1.2,0,0,Lien Quan Mobile
Hoài Nam Lai,1,văng game vô lại chưa đc 60 giây nữa là bị tính afk nhà làm game có não ko hay chỉ biết hút máu người chơi,2025-07-08 05:24:40,1.58.1.2,0,1,Lien Quan Mobile
Gia Ghi Phạm Phi,4,mong nhà làm game chú ý hơn về hệ thống ghép trận chứ toàn gặp t. anh vào phá,2025-07-08 05:24:35,1.58.1.2,1,0,Lien Quan Mobile
NguyễnThị KimNgân6A3,5,Tuỵt zời 🐸✨,2025-07-08 05:23:38,1.58.1.2,1,0,Lien Quan Mobile
Lam Duong,1,chơi thì lagggg còn thỉnh thoảng bay acc ko lí do qua 4g vẫn laggg,2025-07-08 05:22:42,1.58.1.2,0,1,Lien Quan Mobile
Cat Black,1,Game rác này rút khỏi thị trường luôn đi,2025-07-08 05:19:18,1.58.1.2,0,1,Lien Quan Mobile
Nguyễn Thị Thùy Linh,1,chơi mà văng game cũng trừ uy tín nữa game như Iồn,2025-07-08 05:15:41,1.58.1.2,0,1,Lien Quan Mobile
DŲNG PHAN,4,"4 sao thôi ,vàng cho nhiều vào để mua tướng cày chay mà",2025-07-08 05:10:08,1.58.1.2,0,0,Lien Quan Mobile
Nhan Phamthibichnhan,5,cho nhiều quân huy hơn đi,2025-07-08 05:09:23,1.58.1.2,0,0,Lien Quan Mobile
pham hoang,1,game làm ăn chán vl ghép team toàn cuk,2025-07-08 05:07:46,1.58.1.2,0,1,Lien Quan Mobile
Nguyễn Đường,3,cho 3 sao là quá đc vì liên quân cho những người đánh ngu vào,2025-07-08 05:06:22,1.58.1.2,0,0,Lien Quan Mobile
Boi Ho,5,game quá vui,2025-07-08 05:04:42,1.58.1.2,0,0,Lien Quan Mobile
Báo Mun,5,chs tốt hay mn nên trải nghiệm,2025-07-08 05:02:00,1.58.1.2,0,0,Lien Quan Mobile
Tt Tt,5,tốt tốt,2025-07-08 05:01:31,1.58.1.2,0,0,Lien Quan Mobile
14-Nguyễn Tuấn Lâm,1,nhắn gì cũng bị cấm chat game như đb,2025-07-08 05:00:19,1.58.1.2,0,1,Lien Quan Mobile
Như Nguyễn,1,ghép team mình toàn khối nghỉ hè còn team bạn toàn thách đấu .Cuối mùa leo cao thủ còn 1 ngày thì team ko gank ôm trụ chết mấy mảng bị trừ uy tín vì phá game ko hiểu kiểu j hết uy tin ko chơi rank ĐC,2025-07-08 04:58:58,1.58.1.2,0,1,Lien Quan Mobile
Lan Lan,3,toàn phá game ảo tưởng gáy to mà chơi toàn thua bệnh sĩ chết trước bệnh tim,2025-07-08 04:58:14,1.58.1.2,0,0,Lien Quan Mobile
hoa lê hoa,3,gặp sv nhiều vãi,2025-07-08 04:56:39,1.58.1.2,0,0,Lien Quan Mobile
Minh Tun,5,vui giải trí,2025-07-08 04:55:54,1.58.1.2,0,0,Lien Quan Mobile
Bui minh Sang,5,Mong anh free cho em con flo seven cx đc em ko chê j âu,2025-07-08 04:54:55,1.58.1.2,0,0,Lien Quan Mobile
Thoại Điện,5,tôi chơi quá hay,2025-07-08 04:52:53,1.58.1.2,0,0,Lien Quan Mobile
Đạt Nguyễn,5,Rất hayyyy thỉnh thoảng hơi lag 1 tý,2025-07-08 04:51:09,1.58.1.2,0,0,Lien Quan Mobile
kaijuthetop,5,game hay nha giờ mới thấy lắng nghe ý kiến ng chơi,2025-07-08 04:51:01,1.58.1.2,4,0,Lien Quan Mobile
Van Cuong Le,5,toàn gặp phá game,2025-07-08 04:50:55,1.58.1.2,0,0,Lien Quan Mobile
Hang Khach,5,geam hay,2025-07-08 04:48:08,1.58.1.2,0,0,Lien Quan Mobile
Bích Tuyền,1,"Tự nhiên đang chơi bth, mà bị cấm chơi kh vì lí do gì, hết hạn tới tận 2027. Rồi giờ là cày nhiu mất hết lun :))",2025-07-08 04:45:02,1.58.1.2,6,1,Lien Quan Mobile
Thông Nguyễn,5,game quá là nhiều khối nghĩ hè,2025-07-08 04:41:56,1.58.1.2,0,0,Lien Quan Mobile
Mun Phich,5,"Game chs rất hay vừa vô đã đc nhận rất nhiều tướng và skin, mình thấy cày rank cx dễ hơn vì động đội pick tướng chuẩn, ban đầu mình ko thích chs nhưng dần dần rất thích",2025-07-08 04:39:41,1.58.1.2,1,0,Lien Quan Mobile
Dũng Dương Văn,5,ngày nào tôi cũng chơi vì nó quá hay,2025-07-08 04:38:12,1.58.1.2,0,0,Lien Quan Mobile
Giảng Phạm,4,Ghép trận như cc,2025-07-08 04:33:51,1.58.1.2,0,0,Lien Quan Mobile
Thị Hải Anh Bùi,5,trò chs rất hay,2025-07-08 04:28:58,1.58.1.2,0,0,Lien Quan Mobile
Ngọc Sang Ngô,5,"Sự kiện khó, yêu cầu game cho thêm lượt hỗ trợ",2025-07-08 04:23:23,1.58.1.2,1,0,Lien Quan Mobile
Khôi Nguyễn (Ken),1,game toàn những thành phần bất hảo phá game toxic... quá thất vọng,2025-07-08 04:21:36,1.58.1.2,2,1,Lien Quan Mobile
Thị Hường Đinh,5,chơi rất hay,2025-07-08 04:18:58,1.58.1.2,0,0,Lien Quan Mobile
8b Duyên,2,tự nhiên đang combat thì quảng cáo đienn hết ng,2025-07-08 04:18:09,1.58.1.2,0,1,Lien Quan Mobile
Nguyễn Ngọc Bảo Thy RoboticsPhamHung_,3,"đồng hành với game từ lúc game mới ra tới giờ thì tui cảm thấy nó là món quà tinh thần nhưng cũng phải trừ lại 2 sao vì game lag phá game nhiều mà game không xử lý, hack map hack dame cũng không xử lý mà đi xử lý những người cày thuê? chả hiểu game làm ăn kiểu gì",2025-07-08 04:17:13,1.58.1.2,1,0,Lien Quan Mobile
Hg Nguyễn,1,game lỏ ghép lệch vc,2025-07-08 04:16:32,1.58.1.2,0,1,Lien Quan Mobile
Hồng Thị,5,hay,2025-07-08 04:16:28,1.58.1.2,0,0,Lien Quan Mobile
Cuc hoa Nguyen,5,game hay quá,2025-07-08 04:16:10,1.58.1.2,0,0,Lien Quan Mobile
Thiên Trần Huy,5,ngon như mẹ bạn,2025-07-08 04:14:02,1.58.1.2,0,0,Lien Quan Mobile
Thị Tình Lê,5,OK,2025-07-08 04:13:37,1.58.1.2,0,0,Lien Quan Mobile
Dung Dinh Tien,1,vào mái deo được game như l,2025-07-08 04:11:18,1.58.1.2,0,1,Lien Quan Mobile
duy phạm,5,ok,2025-07-08 04:09:51,1.58.1.2,0,0,Lien Quan Mobile
Linh Đỗ Hoàng,1,cộng đồng game rác nhất vn,2025-07-08 04:08:44,1.58.1.2,0,1,Lien Quan Mobile
Bacluong Tyt,4,game ảo vãi,2025-07-08 04:04:46,1.58.1.2,0,0,Lien Quan Mobile
Thủy Bùi,1,"vô game toàn toxic chửi nha, thua cứ lôi ngk ra chửi có khi bị chửi hội đồng",2025-07-08 04:04:02,1.58.1.2,1,1,Lien Quan Mobile
Tươi Đặng,5,chơi rất hay,2025-07-08 04:03:16,1.58.1.2,0,0,Lien Quan Mobile
Kiet Le,1,sk mới bấm hoài hok vô đc j hết,2025-07-08 04:02:48,1.58.1.2,0,1,Lien Quan Mobile
Hair Đinh,1,game nhu cc,2025-07-08 04:02:02,1.58.1.2,0,1,Lien Quan Mobile
Đoàn Võ Hoàng,5,hay,2025-07-08 04:01:55,1.58.1.2,0,0,Lien Quan Mobile
Đào Nguyễn,5,👍👍👍👍,2025-07-08 03:59:40,1.58.1.2,0,0,Lien Quan Mobile
Tuyết Lê,5,hay,2025-07-08 03:53:46,1.58.1.2,0,0,Lien Quan Mobile
Thuy Tran,1,con card game đang chs bị văng ra rồi trừ uy tín ghép thì team toàn mấy thk phá game còn team bạn thì dell muốn nói 1 sao là đáng.,2025-07-08 03:53:16,1.58.1.2,1,1,Lien Quan Mobile
A71 Samsung,5,rất hay,2025-07-08 03:52:13,1.58.1.2,0,0,Lien Quan Mobile
Đình Hưng Nhữ,3,toan tre trau,2025-07-08 03:51:23,1.58.1.2,0,0,Lien Quan Mobile
Quân Đông,1,"cay vcl, bị hack mất acc",2025-07-08 03:47:57,1.58.1.2,1,1,Lien Quan Mobile
Hồ Phát Phạm,5,game hay ko ức chế,2025-07-08 03:47:41,1.58.1.2,0,0,Lien Quan Mobile
Đào Tùng,2,Hệ thống ghép trận như cc toàn gặp mấy thằng não tàn,2025-07-08 03:47:29,1.58.1.2,0,1,Lien Quan Mobile
Min K,1,tầm này còn chơi quả game sv của VNG này thì chỉ có gặp toàn t bọn sv bós của VNG với khối nghỉ hè thôi và game thì rác thôi rồi,2025-07-08 03:46:02,1.58.1.2,4,1,Lien Quan Mobile
ITCMK ITCMK,5,"gêm oke nha,nhma gặp khối nghỉ hè nên cx mệt=))",2025-07-08 03:46:00,1.58.1.2,0,0,Lien Quan Mobile
